Published Date,Project Type,Project Type Name,Budget Line,Budget Line Title,Funding Type,First Fiscal Year,Fiscal Year 1 Amount,Fiscal Year 2 Amount,Fiscal Year 3 Amount,Fiscal Year 4 Amount
20190709,HB,HIGHWAY BRIDGES,HB 1213,"RECONSTRUCT UNION STREET BRIDGE OVER GOWANUS CANAL, BROOKLYN",C,2020,0,0,44374000,0
20190709,HB,HIGHWAY BRIDGES,HB 1221,RECONSTRUCTION OF E. 25TH ST PEDESTRIAN BRIDGE OVER FDR,C,2020,1690960,0,7926000,0
20190709,HB,HIGHWAY BRIDGES,HB 2934,"RAMP TO NORTHBOUND HENRY HUDSON PARKWAY OVER AMTRAK, MANHATTAN",C,2020,293000,0,0,0
20190709,HB,HIGHWAY BRIDGES,HB 3038,"KANE STREET BRIDGE OVER 278-I (BQE), BROOKLYN",C,2020,0,0,1942353,14099000
20190709,HB,HIGHWAY BRIDGES,HB 4146,"WEST TREMONT AVENUE BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2020,17143172,41018000,0,0
20190709,HB,HIGHWAY BRIDGES,HB 4174,"EAST 175TH STREET BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",C,2020,10598890,5540000,0,0
20190709,HB,HIGHWAY BRIDGES,HB 4174,"EAST 175TH STREET BRIDGE OVER METRO NORTH RAIL ROAD, THE BRONX",P,2020,124000,0,0,0
20190709,HB,HIGHWAY BRIDGES,HB 4310,"BEVERLY ROAD OVER THE BMT SUBWAY IN BRIGHTON, BROOKLYN",C,2020,0,0,0,4000000
20190709,HB,HIGHWAY BRIDGES,HB 4939,CEDARVIEW AVENUE PEDESTRIAN BRIDGE OVER SIRT SOUTH SHORE,C,2020,2182000,6641000,0,0
20190709,HB,HIGHWAY BRIDGES,HB 4982,"ARTHUR KILL ROAD BRIDGE OVER ARTHUR KILL STREAM, STATEN ISLAND",C,2020,348209,2000000,7350000,0
20190709,HB,HIGHWAY BRIDGES,HB 6622,678-I SOUTHBOUND TO BELT CROSS ISLAND PARKWAY ACCESS ROAD FROM 678-I,C,2020,0,1717412,0,0
20190709,HB,HIGHWAY BRIDGES,HB 6672,"EAST 174TH STREET BRIDGE OVER THE SHERIDAN EXPRESSWAY, THE BRONX",C,2020,0,0,0,10802710
20190709,HB,HIGHWAY BRIDGES,HB 7003,"EAST 156TH STREET BRIDGE OVER ACCESS TO HOUSING, THE BRONX",C,2020,0,0,0,6042331
20190709,HD,HOUSING & DEVELOPMENT,HD 0001,AFFORDABLE NEIGHBORHOOD COOPERATIVE PROGRAM,C,2020,56746280,42503000,36172000,46021000
20190709,HD,HOUSING & DEVELOPMENT,HD 0004,VERY LOW-INCOME AND EXTREMELY LOW-INCOME HOUSING,C,2020,253478129,226031000,245352000,199759000
20190709,HD,HOUSING & DEVELOPMENT,HD 0005,MULTIFAMILY PRESERVATION LOAN PROGRAM,C,2020,0,0,766201,14022000
20190709,HD,HOUSING & DEVELOPMENT,HD 0007,HPD GREEN PROGRAM,C,2020,11498033,1514000,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0009,ARTICLE 7A FOR ANTI-ABANDONMENT,C,2020,0,0,0,4956470
20190709,HD,HOUSING & DEVELOPMENT,HD 0010,LOW INCOME HOUSING TAX CREDIT (LIHTC) PROJECTS,C,2020,0,38384317,104104000,80686000
20190709,HD,HOUSING & DEVELOPMENT,HD 0017,RECONSTRUCTION OR REHABILITATION OF RESIDENTIAL BUILDINGS,C,2020,11047250,1547000,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0051,"SMALL HOMES DEVELOPMENT, SCATTER SITE",C,2020,0,0,6562238,14429000
20190709,HD,HOUSING & DEVELOPMENT,HD 0090,COMPUTER PURCHASES AND UPGRADE,C,2020,0,0,5763812,10480000
20190709,HD,HOUSING & DEVELOPMENT,HD 0107,ARTICLE 8A LOAN PROGRAM,C,2020,0,18304155,40662000,41875000
20190709,HD,HOUSING & DEVELOPMENT,HD 0109,SUPPORTIVE HOUSING REHAB,C,2020,166491672,2051000,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0110,"PARTICIPATION LOAN PROGRAM (PLP), REHAB",C,2020,336410871,100014000,126668000,95320000
20190709,HD,HOUSING & DEVELOPMENT,HD 0130,SENIOR CITIZEN HOME ASSISTANCE PROGRAM (SEHAP) & SMALL HOMES REHAB,C,2020,18595936,2347000,563000,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0157,ASSOCIATED COSTS - OTHER SITES,C,2020,0,0,0,2033631
20190709,HD,HOUSING & DEVELOPMENT,HD 0159,"ARCH, ENGINEERING, ADMIN. EXPENSES, ETC.",C,2020,2500000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0200,"THIRD PARTY TRANSFER PROGRAMS, LL #37, CITYWIDE",C,2020,0,13671704,33177000,45571000
20190709,HL,HEALTH,HL DN775,ODA PRIMARY HEALTH CARE NETWORK,C,2020,97000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",C,2020,36943569,100000000,100000000,100000000
20190709,HD,HOUSING & DEVELOPMENT,HD 0201,"ASSISTED LIVING AND SENIOR HOUSING, CITYWIDE",F,2020,20000000,20000000,22879712,25000000
20190709,HD,HOUSING & DEVELOPMENT,HD 0206,"NYCHA PROGRAM, CITYWIDE",C,2020,150000000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0207,"HUD MULTI-FAMILY PROGRAM, CITYWIDE",C,2020,0,0,0,23981793
20190709,HD,HOUSING & DEVELOPMENT,HD 0212,LOW INCOME RENTAL PROGRAM,C,2020,223397033,130940000,180859000,116944000
20190709,HD,HOUSING & DEVELOPMENT,HD 0213,MIXED INCOME RENTAL - LOW,C,2020,25198269,79099000,70487000,38512000
20190709,HD,HOUSING & DEVELOPMENT,HD 0218,LEAD PAINT PRIMARY PREVENTION PROGRAM,C,2020,4799791,96000,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,C,2020,169621459,202014000,182000000,114000000
20190709,HD,HOUSING & DEVELOPMENT,HD 0222,SUPPORTIVE HOUSING,F,2020,0,7973634,27000000,27000000
20190709,HD,HOUSING & DEVELOPMENT,HD D003,"CITY COUNCIL FUNDING, CITYWIDE",C,2020,3000000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD D020,"CITY COUNCIL FUNDING FOR HOUSING PROGRAMS, BROOKLYN",C,2020,21312000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD D021,"CITY COUNCIL FUNDING FOR HOUSING PROGRAMS, MANHATTAN",C,2020,8308000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD D022,"CITY COUNCIL FUNDING FOR HOUSING PROGRAMS, QUEENS",C,2020,7178000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD D024,"CITY COUNCIL FUNDING FOR HOUSING PROGRAMS, THE BRONX",C,2020,10301000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD I001,"ARCH, ENGINEERING, ADMIN. EXPENSES, ETC.",C,2020,2500000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD K020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, BROOKLYN",C,2020,7785000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD K117,"CONS, RECON, IMPRV, SITE WK TO RESIDENTIAL & COMMERCIAL PROP, BROOKLYN",C,2020,950000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD M020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, MANHATTAN",C,2020,550000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD M169,"CONS,RECO,IMPRV,SITE WK TO RESIDENTIAL & COMMERCIAL PROP, MANHATTAN",C,2020,1477000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD Q020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, QUEENS",C,2020,3000000,0,0,0
20190709,HD,HOUSING & DEVELOPMENT,HD X020,"NEW CONSTRUCTION - LOW AND MODERATE-MIDDLE INCOME PROGRAMS, THE BRONX",C,2020,4250000,0,0,0
20190709,HH,HOMELESS SERVICES,HH 0105,PURCHASE OF EQUIPMENT FOR USE BY THE DEPARTMENT OF HOMELESS SERVICES,C,2020,17418052,8620000,3928000,3182000
20190709,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,C,2020,0,14402016,77570000,49515000
20190709,HH,HOMELESS SERVICES,HH 0112,CONGREGATE FACILITIES FOR HOMELESS SINGLE ADULTS,F,2020,38945,0,0,0
20190709,HH,HOMELESS SERVICES,HH 0115,CONGREGATE FACILITIES FOR HOMELESS FAMILIES,C,2020,0,7252850,14354000,37905000
20190709,HH,HOMELESS SERVICES,HH DN129,WOMEN'S PRISON ASSOCIATION,C,2020,719000,0,0,0
20190709,HH,HOMELESS SERVICES,HH KN128,"THE DOE FUND, INC.",C,2020,528000,0,0,0
20190709,HH,HOMELESS SERVICES,HH MN129,WOMEN'S PRISON ASSOCIATION,C,2020,300000,0,0,0
20190709,HH,HOMELESS SERVICES,HH XN336,PROJECT RENEWAL,C,2020,500000,0,0,0
20190709,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",C,2020,0,47799748,106180000,34593000
20190709,HL,HEALTH,HL 0082,"IMPROVEMENTS TO HEALTH FACILITIES, CITYWIDE",S,2020,0,0,467117,464000
20190709,HL,HEALTH,HL 0083,"IMPROVEMENTS TO MEDICAL EXAMINER FACILITIES, CITYWIDE",C,2020,0,0,134009,7703000
20190709,HL,HEALTH,HL 0083,"IMPROVEMENTS TO MEDICAL EXAMINER FACILITIES, CITYWIDE",F,2020,16500,0,0,0
20190709,HL,HEALTH,HL DN01A,"UPPER MANHATTAN MENTAL HEALTH CLINIC, INC.",C,2020,103000,0,0,0
20190709,HL,HEALTH,HL DN02F,METROPOLITAN CENTER FOR MENTAL HEALTH,C,2020,127000,0,0,0
20190709,HL,HEALTH,HL DN02G,DESTINATION TOMORROW,C,2020,85000,0,0,0
20190709,HL,HEALTH,HL DN050,BETH ISRAEL MEDICAL CENTER,C,2020,1557000,0,0,0
20190709,HL,HEALTH,HL DN082,CHARLES B. WANG COMMUNITY HEALTH CENTER,C,2020,818000,0,0,0
20190709,HL,HEALTH,HL DN084,"COMMUNITY HEALTH PROJECT, INC. D/B/A CALLEN-LORDE",C,2020,1974000,0,0,0
20190709,HL,HEALTH,HL DN096,CHAI LIFELINE,C,2020,173000,0,0,0
20190709,HL,HEALTH,HL DN192,INTERFAITH MEDICAL CENTER,C,2020,1863000,0,0,0
20190709,HL,HEALTH,HL DN228,KINGSBROOK JEWISH MEDICAL CENTER,C,2020,1193000,0,0,0
20190709,HL,HEALTH,HL DN254,MAIMONIDES MEDICAL CENTER,C,2020,3196000,0,0,0
20190709,HL,HEALTH,HL DN336,PROJECT RENEWAL,C,2020,749000,0,0,0
20190709,HL,HEALTH,HL DN346,RICHMOND UNIVERSITY MEDICAL CENTER,C,2020,8916000,0,0,0
20190709,HL,HEALTH,HL DN363,ST. BARNABAS HOSPITAL,C,2020,416000,0,0,0
20190709,HL,HEALTH,HL DN367,ST. MARY'S HEALTHCARE SYSTEM FOR CHILDREN,C,2020,273000,0,0,0
20190709,HL,HEALTH,HL DN561,COMMUNITY HEALTHCARE NETWORK,C,2020,750000,0,0,0
20190709,HL,HEALTH,HL DN562,NEWYORK-PRESBYTERIAN/BROOKLYN METHODIST (NEW YORK METHODIST HOSPITAL),C,2020,43000,0,0,0
20190709,HL,HEALTH,HL DN652,NEW YORK PRESBYTERIAN HOSPITAL,C,2020,135000,0,0,0
20190709,HL,HEALTH,HL DN881,INSTITUTE FOR COMMUNITY LIVING INC.,C,2020,179000,0,0,0
20190709,HL,HEALTH,HL DN916,THE FLOATING HOSPITAL,C,2020,54000,0,0,0
20190709,HL,HEALTH,HL KN192,INTERFAITH MEDICAL CENTER,C,2020,117000,0,0,0
20190709,HL,HEALTH,HL KN201,NEW YORK BLOOD CENTER,C,2020,272000,0,0,0
20190709,HL,HEALTH,HL KN561,COMMUNITY HEALTHCARE NETWORK,C,2020,250000,0,0,0
20190709,HL,HEALTH,HL KN808,HATZOLAH INCORPORATED,C,2020,200000,0,0,0
20190709,HL,HEALTH,HL MN01V,CENTER FOR COMPREHENSIVE HEALTH PRACTICE,C,2020,53000,0,0,0
20190709,HL,HEALTH,HL MN561,COMMUNITY HEALTHCARE NETWORK,C,2020,250000,0,0,0
20190709,HL,HEALTH,HL MN652,THE NEW YORK AND PRESBYTERIAN HOSPITAL,C,2020,227000,0,0,0
20190709,HL,HEALTH,HL QN201,NEW YORK BLOOD CENTER,C,2020,283000,0,0,0
20190709,HL,HEALTH,HL QN273,MOUNT SINAI HOSPITAL,C,2020,511000,0,0,0
20190709,HL,HEALTH,HL QN561,COMMUNITY HEALTHCARE NETWORK INC.,C,2020,700000,0,0,0
20190709,HL,HEALTH,HL QN915,"THE JOSEPH P. ADDABBO FAMILY HEALTH CENTER, INC.",C,2020,880000,0,0,0
20190709,HL,HEALTH,HL QN916,THE FLOATING HOSPITAL,C,2020,201000,0,0,0
20190709,HL,HEALTH,HL RN346,RICHMOND UNIVERSITY MEDICAL CENTER,C,2020,1028000,0,0,0
20190709,HL,HEALTH,HL XN02D,BRONXCARE HEALTH SYSTEM,C,2020,1240000,0,0,0
20190709,HL,HEALTH,HL XN735,"UNION COMMUNITY HEALTH CENTER, INC.",C,2020,100000,0,0,0
20190709,HN,HIGHER EDUCATION,HN 0206,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, CITYWIDE",C,2020,3565689,63906000,28151000,32321000
20190709,HN,HIGHER EDUCATION,HN 0206,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, CITYWIDE",F,2020,1449697,0,0,0
20190709,HN,HIGHER EDUCATION,HN D002,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, CITYWIDE",C,2020,31258000,0,0,0
20190709,HN,HIGHER EDUCATION,HN D300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, CITYWIDE",C,2020,33800000,0,0,0
20190709,HN,HIGHER EDUCATION,HN K300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, BROOKLYN",C,2020,2000000,0,0,0
20190709,HN,HIGHER EDUCATION,HN M005,"CONSTRUCTION AND IMPROVEMENTS TO CUNY COMMUNITY COLLEGES, MANHATTAN",C,2020,200000,0,0,0
20190709,HN,HIGHER EDUCATION,HN M300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, MANHATTAN",C,2020,634000,0,0,0
20190709,HN,HIGHER EDUCATION,HN Q004,"COMMUNITY COLLEGES' IMPROVEMENTS, QUEENS",C,2020,2000000,0,0,0
20190709,HN,HIGHER EDUCATION,HN Q300,"CONSTRUCTION, IMPROVEMENTS TO CUNY SENIOR COLLEGES AND LAW SCHOOLS, QN",C,2020,3500000,0,0,0
20190709,HN,HIGHER EDUCATION,HN R001,"SITE ACQUISITION, CONSTRUCTION, RECONSTRUCTION, IMPROVEMENTS, COMPREHE",C,2020,750000,0,0,0
20190709,HN,HIGHER EDUCATION,HN X002,"COMMUNITY COLLEGES IMPROVEMENTS, BRONX",C,2020,1500000,0,0,0
20190709,HN,HIGHER EDUCATION,HN X300,"CONSTRUCTION AND IMPROVEMENTS TO CUNY SENIOR COLLEGE BLDGS, THE BRONX",C,2020,1175000,0,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO 0214,"HOSPITALS, IMPROVEMENTS",C,2020,141492252,259031000,154773000,74289000
20190709,HO,HEALTH & HOSPITALS CORP.,HO 0214,"HOSPITALS, IMPROVEMENTS",F,2020,0,331428673,263956000,124953000
20190709,HO,HEALTH & HOSPITALS CORP.,HO 0410,"EMERGENCY MEDICAL SERVICES, EQUIPMENT",C,2020,16675879,34944000,61319000,32557000
20190709,HO,HEALTH & HOSPITALS CORP.,HO 0410,"EMERGENCY MEDICAL SERVICES, EQUIPMENT",F,2020,416701,139000,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO D003,"HOSPITALS, CITYWIDE",C,2020,17571000,0,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO K005,"PURCHASE OF EQUIPMENT HHC, BROOKLYN",C,2020,1303000,0,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO M001,"HOSPITALS, IMPROVEMENTS, MANHATTAN",C,2020,413000,0,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO M002,"PURCHASE OF EQUIPMENT HHC, MANHATTAN",C,2020,507000,0,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO Q378,ELMHURST HOSPITAL CENTER,C,2020,1025000,0,0,0
20190709,HO,HEALTH & HOSPITALS CORP.,HO X002,"PURCHASE OF EQUIPMENT FOR HHC, THE BRONX",C,2020,761000,0,0,0
20190709,HR,HUMAN RESOURCES,HR 0025,IMPROVEMENTS OF STRUCTURES FOR USE BY DEPARTMENT OF SOCIAL SERVICES,C,2020,27224505,6062000,1477000,0
20190709,HR,HUMAN RESOURCES,HR 0025,IMPROVEMENTS OF STRUCTURES FOR USE BY DEPARTMENT OF SOCIAL SERVICES,F,2020,4369649,2163000,0,0
20190709,HR,HUMAN RESOURCES,HR 0025,IMPROVEMENTS OF STRUCTURES FOR USE BY DEPARTMENT OF SOCIAL SERVICES,S,2020,454767,1168000,0,0
20190709,HR,HUMAN RESOURCES,HR 0109,PURCHASE OF EQUIPMENT FOR USE BY HUMAN RESOURCES,C,2020,0,0,226330,241000
20190709,HR,HUMAN RESOURCES,HR 0109,PURCHASE OF EQUIPMENT FOR USE BY HUMAN RESOURCES,F,2020,0,0,0,19160
20190709,HR,HUMAN RESOURCES,HR 0110,COMMUNICATION SYSTEM DEVELOPMENT,C,2020,1868723,2353000,347000,1563000
20190709,HR,HUMAN RESOURCES,HR 0110,COMMUNICATION SYSTEM DEVELOPMENT,F,2020,911605,1447000,213000,1116000
20190709,HR,HUMAN RESOURCES,HR 0110,COMMUNICATION SYSTEM DEVELOPMENT,S,2020,467980,795000,117000,510000
20190709,HR,HUMAN RESOURCES,HR 0120,COMPUTER EQUIPMENT,C,2020,39064288,15337000,4608000,0
20190709,HR,HUMAN RESOURCES,HR 0120,COMPUTER EQUIPMENT,F,2020,0,0,1490590,0
20190709,HR,HUMAN RESOURCES,HR 0120,COMPUTER EQUIPMENT,S,2020,4702989,1015000,1449000,0
20190709,HR,HUMAN RESOURCES,HR DN01J,COUNCIL OF PEOPLES ORGANIZATION (COPO),C,2020,2369000,0,0,0
20190709,HR,HUMAN RESOURCES,HR DN02H,"CORE SERVICES GROUP, INC.",C,2020,75000,0,0,0
20190709,HR,HUMAN RESOURCES,HR DN02I,THE AUDITORY ORAL SCHOOL OF NEW YORK,C,2020,176000,0,0,0
20190709,HR,HUMAN RESOURCES,HR DN803,"CENTER FOR URBAN COMMUNITY SERVICES, INC.",C,2020,371000,0,0,0
20190709,HR,HUMAN RESOURCES,HR DN918,"KOREAN-AMERICAN FAMILY SERVICE CENTER, INC.",C,2020,360000,0,0,0
20190709,HR,HUMAN RESOURCES,HR KN01J,COUNCIL OF PEOPLES ORGANIZATION (COPO),C,2020,1000000,0,0,0
20190709,HR,HUMAN RESOURCES,HR MN170,GOOD SHEPHERD SERVICES,C,2020,42000,0,0,0
20190709,HR,HUMAN RESOURCES,HR MN803,"CENTER FOR URBAN COMMUNITY SERVICES, INC.",C,2020,90000,0,0,0
20190709,HR,HUMAN RESOURCES,HR MN929,NEW YORK COMMON PANTRY,C,2020,80000,0,0,0
20190709,HR,HUMAN RESOURCES,HR QN918,"KOREAN-AMERICAN FAMILY SERVICE CENTER, INC.",C,2020,1000000,0,0,0
20190709,HW,HIGHWAYS,HW 0001,"CONSTRUCTION, RECONSTRUCTION OF HIGHWAYS, RESURFACING OF STREETS",C,2020,6265018,49475000,62844000,103940000
20190709,HW,HIGHWAYS,HW 0001,"CONSTRUCTION, RECONSTRUCTION OF HIGHWAYS, RESURFACING OF STREETS",S,2020,0,600000,0,5434000
20190709,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",C,2020,22271842,63308000,69092000,82848000
20190709,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",F,2020,12824812,11121000,1505000,0
20190709,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",S,2020,0,0,0,9392019
20190709,HW,HIGHWAYS,HW 0001K,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., BROOKLYN",P,2020,0,601000,0,0
20190709,HW,HIGHWAYS,HW 0001M,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS ETC., MANHATTAN",C,2020,12174768,29512000,60306000,33376000
20190709,HW,HIGHWAYS,HW 0001M,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS ETC., MANHATTAN",F,2020,14835990,61404000,20900000,917000
20190709,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",C,2020,65530674,132665000,175285000,120542000
20190709,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",F,2020,0,0,0,8255269
20190709,HW,HIGHWAYS,HW 0001Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",S,2020,0,7622000,650000,5876000
20190709,HW,HIGHWAYS,HW 0001R,"CONSTRUCTION AND RECONSTRUCTION OF HIGHWAYS, ETC., S.I.",C,2020,0,0,25999731,30489000
20190709,HW,HIGHWAYS,HW 0001R,"CONSTRUCTION AND RECONSTRUCTION OF HIGHWAYS, ETC., S.I.",S,2020,0,0,0,762999
20190709,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",C,2020,27378899,9296000,50741000,36316000
20190709,HW,HIGHWAYS,HW 0001X,"HIGHWAY REPAVING, BRONX",F,2020,15434300,0,33000,5320000
20190709,HW,HIGHWAYS,HW 0002K,"RESURFACING OF STREETS, BROOKLYN",C,2020,13666550,121000,0,0
20190709,HW,HIGHWAYS,HW 0002M,"RESURFACING OF STREETS, MANHATTAN",C,2020,0,4418341,10670000,8126000
20190709,HW,HIGHWAYS,HW 0002M,"RESURFACING OF STREETS, MANHATTAN",F,2020,0,19999,0,0
20190709,HW,HIGHWAYS,HW 0002Q,"RESURFACING OF STREETS, QUEENS",C,2020,26673169,0,0,0
20190709,HW,HIGHWAYS,HW 0002R,"RESURFACING OF STREETS, STATEN ISLAND",C,2020,18086311,0,30000,0
20190709,HW,HIGHWAYS,HW 0002X,"RESURFACING OF STREETS, THE BRONX",C,2020,9524114,0,0,0
20190709,HW,HIGHWAYS,HW 0003,IMPROVEMENTS TO HIGHWAY DEPARTMENT FACILITIES,C,2020,0,12533992,61076000,23178000
20190709,HW,HIGHWAYS,HW 0003,IMPROVEMENTS TO HIGHWAY DEPARTMENT FACILITIES,F,2020,0,0,223920,0
20190709,HW,HIGHWAYS,HW 0061,LAND ACQUISITION FOR STREETS & SEWERS,C,2020,19168913,94000,0,500000
20190709,HW,HIGHWAYS,HW 0121,"GRADE AND PAVE SOUTH JAMAICA AREA, ETC.",C,2020,519599,0,0,0
20190709,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,C,2020,307952505,147599000,158634000,139007000
20190709,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,E,2020,12000,0,0,0
20190709,HW,HIGHWAYS,HW 0200,SIDEWALK CONSTRUCTION,P,2020,11685000,11062000,11062000,11062000
20190709,HW,HIGHWAYS,HW 0211,REHABILITATION OF STEP STREETS,C,2020,0,2752203,3728000,8315000
20190709,HW,HIGHWAYS,HW 0274,"GRADE, PAVE, ETC. BROOKVILLE BOULEVARD, ETC.",C,2020,877000,33553000,0,0
20190709,HW,HIGHWAYS,HW 0348,"ENGR., ARCH., ADMIN. COSTS FOR HIGHWAY OPERATIONS CAPITAL PROJECTS",C,2020,0,0,4075441,6000000
20190709,HW,HIGHWAYS,HW 0349,REPAVING & RESURFACING STREETS- INHOUSE FORCES,C,2020,227781084,119437000,131271000,124684000
20190709,HW,HIGHWAYS,HW 0349,REPAVING & RESURFACING STREETS- INHOUSE FORCES,F,2020,202000,0,0,0
20190709,HW,HIGHWAYS,HW 0349,REPAVING & RESURFACING STREETS- INHOUSE FORCES,S,2020,163000,0,0,0
20190709,HW,HIGHWAYS,HW 0662,"RECON. STS. WITHIN AREA BOUNDED BY SO. CONDUIT AVE., ETC., QUEENS",C,2020,0,3097720,0,0
20190709,HW,HIGHWAYS,HW 0669,RECONSTRUCT EBBITTS STREET IN VICINITY OF MANILA PLACE.,C,2020,788899,0,0,190000
20190709,HW,HIGHWAYS,HW 0710,RECONSTRUCTION OF PELHAM PARKWAY,C,2020,2020000,659000,2037000,0
20190709,HW,HIGHWAYS,HW 0724,"RECONSTRUCTION OF BROOKVILLE BOULEVARD, QUEENS",C,2020,0,0,2220400,0
20190709,HW,HIGHWAYS,HW 0788,"RECONSTRUCTION OF 11TH STREET, QUEENS",S,2020,5000000,0,0,0
20190709,HW,HIGHWAYS,HW 0796,"RECONSTRUCTION OF SCHENCK AVENUE, BROOKLYN",C,2020,460000,0,0,0
20190709,HW,HIGHWAYS,HW 0876,"RECONSTRUCTION OF WYCKOFF AVENUE, BROOKLYN",C,2020,1008000,0,0,0
20190709,HW,HIGHWAYS,HW 0890,"RECONSTRUCTION OF WOODROW ROAD, STATEN ISLAND",C,2020,0,0,0,14500000
20190709,HW,HIGHWAYS,HW 0919,"RECONSTRUCTION OF BLOOMINGDALE ROAD, STATEN ISLAND",C,2020,0,0,33717000,0
20190709,HW,HIGHWAYS,HW 0944,"PRIVATE PORTION FOR HIGHWAY PROJECTS, CITYWIDE",C,2020,399999,0,0,0
20190709,HW,HIGHWAYS,HW 0944,"PRIVATE PORTION FOR HIGHWAY PROJECTS, CITYWIDE",P,2020,28434076,0,0,31000
20190709,HW,HIGHWAYS,HW 0972,"RECONSTRUCTION OF BAYVIEW AVENUE, ETC., BROOKLYN",C,2020,181999,0,0,0
20190709,HW,HIGHWAYS,HW 0988,"HAZARD ELIMINATION PROGRAM, CITY WIDE",C,2020,0,11118828,9694000,3367000
20190709,HW,HIGHWAYS,HW 0988,"HAZARD ELIMINATION PROGRAM, CITY WIDE",F,2020,0,2966929,0,5339000
20190709,HW,HIGHWAYS,HW 0C01Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",F,2020,35000,0,0,0
20190709,HW,HIGHWAYS,HW 0C01Q,"CONSTRUCTION & RECONSTRUCTION OF HIGHWAYS, ETC., QUEENS",P,2020,9000,0,0,0
20190709,HW,HIGHWAYS,HW 1129,"RECONSTRUCT NOSTRAND AVE.,FLUSHING TO ATLANTIC AVES,BROOKLYN.",C,2020,118000,0,0,0
20190709,HW,HIGHWAYS,HW 1132,"RECONSTRUCTION OF MCLEAN AVENUE, STATEN ISLAND",C,2020,1126000,0,0,0
20190709,HW,HIGHWAYS,HW 1140,"RECONST. ARTHUR KILL RD., W/O BLOOMNGDALE RD. TO BENTLEY ST., S.I.",C,2020,0,0,4447268,0
